trace_index,trace_id,tasks,num_transforms,chunk_tokens,total_edges,max_count,actual_work_size,static_max_capacity,static_capacity_actual_ratio,selected_capacity,class_capacity_actual_ratio,class_overflowed
216,dolly_plen64_gen64_gpu1_sample_None_call_00000216_builder_0,1,2,32,92,92,6,6,1.0,8,1.3333333333333333,0
217,dolly_plen64_gen64_gpu1_sample_None_call_00000217_builder_0,1,2,32,93,93,6,6,1.0,8,1.3333333333333333,0
218,dolly_plen64_gen64_gpu1_sample_None_call_00000218_builder_0,1,2,32,94,94,6,6,1.0,8,1.3333333333333333,0
219,dolly_plen64_gen64_gpu1_sample_None_call_00000219_builder_0,1,2,32,95,95,6,6,1.0,8,1.3333333333333333,0
220,dolly_plen64_gen64_gpu1_sample_None_call_00000220_builder_0,1,2,32,96,96,6,6,1.0,8,1.3333333333333333,0
221,dolly_plen64_gen64_gpu1_sample_None_call_00000221_builder_0,1,2,32,97,97,8,8,1.0,8,1.0,0
222,dolly_plen64_gen64_gpu1_sample_None_call_00000222_builder_0,1,2,32,98,98,8,8,1.0,8,1.0,0
223,dolly_plen64_gen64_gpu1_sample_None_call_00000223_builder_0,1,2,32,99,99,8,8,1.0,8,1.0,0
224,dolly_plen64_gen64_gpu1_sample_None_call_00000224_builder_0,1,2,32,100,100,8,8,1.0,8,1.0,0
225,dolly_plen64_gen64_gpu1_sample_None_call_00000225_builder_0,1,2,32,101,101,8,8,1.0,8,1.0,0
226,dolly_plen64_gen64_gpu1_sample_None_call_00000226_builder_0,1,2,32,102,102,8,8,1.0,8,1.0,0
227,dolly_plen64_gen64_gpu1_sample_None_call_00000227_builder_0,1,2,32,103,103,8,8,1.0,8,1.0,0
228,dolly_plen64_gen64_gpu1_sample_None_call_00000228_builder_0,1,2,32,104,104,8,8,1.0,8,1.0,0
229,dolly_plen64_gen64_gpu1_sample_None_call_00000229_builder_0,1,2,32,105,105,8,8,1.0,8,1.0,0
230,dolly_plen64_gen64_gpu1_sample_None_call_00000230_builder_0,1,2,32,106,106,8,8,1.0,8,1.0,0
231,dolly_plen64_gen64_gpu1_sample_None_call_00000231_builder_0,1,2,32,107,107,8,8,1.0,8,1.0,0
232,dolly_plen64_gen64_gpu1_sample_None_call_00000232_builder_0,1,2,32,108,108,8,8,1.0,8,1.0,0
233,dolly_plen64_gen64_gpu1_sample_None_call_00000233_builder_0,1,2,32,109,109,8,8,1.0,8,1.0,0
234,dolly_plen64_gen64_gpu1_sample_None_call_00000234_builder_0,1,2,32,110,110,8,8,1.0,8,1.0,0
235,dolly_plen64_gen64_gpu1_sample_None_call_00000235_builder_0,1,2,32,111,111,8,8,1.0,8,1.0,0
236,dolly_plen64_gen64_gpu1_sample_None_call_00000236_builder_0,1,2,32,112,112,8,8,1.0,8,1.0,0
237,dolly_plen64_gen64_gpu1_sample_None_call_00000237_builder_0,1,2,32,113,113,8,8,1.0,8,1.0,0
238,dolly_plen64_gen64_gpu1_sample_None_call_00000238_builder_0,1,2,32,114,114,8,8,1.0,8,1.0,0
239,dolly_plen64_gen64_gpu1_sample_None_call_00000239_builder_0,1,2,32,115,115,8,8,1.0,8,1.0,0
240,dolly_plen64_gen64_gpu1_sample_None_call_00000240_builder_0,1,2,32,116,116,8,8,1.0,8,1.0,0
241,dolly_plen64_gen64_gpu1_sample_None_call_00000241_builder_0,1,2,32,117,117,8,8,1.0,8,1.0,0
242,dolly_plen64_gen64_gpu1_sample_None_call_00000242_builder_0,1,2,32,118,118,8,8,1.0,8,1.0,0
243,dolly_plen64_gen64_gpu1_sample_None_call_00000243_builder_0,1,2,32,119,119,8,8,1.0,8,1.0,0
244,dolly_plen64_gen64_gpu1_sample_None_call_00000244_builder_0,1,2,32,120,120,8,8,1.0,8,1.0,0
245,dolly_plen64_gen64_gpu1_sample_None_call_00000245_builder_0,1,2,32,121,121,8,8,1.0,8,1.0,0
246,dolly_plen64_gen64_gpu1_sample_None_call_00000246_builder_0,1,2,32,122,122,8,8,1.0,8,1.0,0
247,dolly_plen64_gen64_gpu1_sample_None_call_00000247_builder_0,1,2,32,123,123,8,8,1.0,8,1.0,0
248,dolly_plen64_gen64_gpu1_sample_None_call_00000248_builder_0,1,2,32,124,124,8,8,1.0,8,1.0,0
249,dolly_plen64_gen64_gpu1_sample_None_call_00000249_builder_0,1,2,32,125,125,8,8,1.0,8,1.0,0
250,dolly_plen64_gen64_gpu1_sample_None_call_00000250_builder_0,1,2,32,126,126,8,8,1.0,8,1.0,0
251,dolly_plen64_gen64_gpu1_sample_None_call_00000251_builder_0,1,2,32,127,127,8,8,1.0,8,1.0,0
252,dolly_plen64_gen64_gpu1_sample_None_call_00000252_builder_0,1,2,32,65,65,6,6,1.0,8,1.3333333333333333,0
253,dolly_plen64_gen64_gpu1_sample_None_call_00000253_builder_0,1,2,32,66,66,6,6,1.0,8,1.3333333333333333,0
254,dolly_plen64_gen64_gpu1_sample_None_call_00000254_builder_0,1,2,32,67,67,6,6,1.0,8,1.3333333333333333,0
255,dolly_plen64_gen64_gpu1_sample_None_call_00000255_builder_0,1,2,32,68,68,6,6,1.0,8,1.3333333333333333,0
256,dolly_plen64_gen64_gpu1_sample_None_call_00000256_builder_0,1,2,32,69,69,6,6,1.0,8,1.3333333333333333,0
257,dolly_plen64_gen64_gpu1_sample_None_call_00000257_builder_0,1,2,32,70,70,6,6,1.0,8,1.3333333333333333,0
258,dolly_plen64_gen64_gpu1_sample_None_call_00000258_builder_0,1,2,32,71,71,6,6,1.0,8,1.3333333333333333,0
259,dolly_plen64_gen64_gpu1_sample_None_call_00000259_builder_0,1,2,32,72,72,6,6,1.0,8,1.3333333333333333,0
260,dolly_plen64_gen64_gpu1_sample_None_call_00000260_builder_0,1,2,32,73,73,6,6,1.0,8,1.3333333333333333,0
261,dolly_plen64_gen64_gpu1_sample_None_call_00000261_builder_0,1,2,32,74,74,6,6,1.0,8,1.3333333333333333,0
262,dolly_plen64_gen64_gpu1_sample_None_call_00000262_builder_0,1,2,32,75,75,6,6,1.0,8,1.3333333333333333,0
263,dolly_plen64_gen64_gpu1_sample_None_call_00000263_builder_0,1,2,32,76,76,6,6,1.0,8,1.3333333333333333,0
264,dolly_plen64_gen64_gpu1_sample_None_call_00000264_builder_0,1,2,32,77,77,6,6,1.0,8,1.3333333333333333,0
265,dolly_plen64_gen64_gpu1_sample_None_call_00000265_builder_0,1,2,32,78,78,6,6,1.0,8,1.3333333333333333,0
266,dolly_plen64_gen64_gpu1_sample_None_call_00000266_builder_0,1,2,32,79,79,6,6,1.0,8,1.3333333333333333,0
267,dolly_plen64_gen64_gpu1_sample_None_call_00000267_builder_0,1,2,32,80,80,6,6,1.0,8,1.3333333333333333,0
268,dolly_plen64_gen64_gpu1_sample_None_call_00000268_builder_0,1,2,32,81,81,6,6,1.0,8,1.3333333333333333,0
269,dolly_plen64_gen64_gpu1_sample_None_call_00000269_builder_0,1,2,32,82,82,6,6,1.0,8,1.3333333333333333,0
270,dolly_plen64_gen64_gpu1_sample_None_call_00000270_builder_0,1,2,32,83,83,6,6,1.0,8,1.3333333333333333,0
271,dolly_plen64_gen64_gpu1_sample_None_call_00000271_builder_0,1,2,32,84,84,6,6,1.0,8,1.3333333333333333,0
272,dolly_plen64_gen64_gpu1_sample_None_call_00000272_builder_0,1,2,32,85,85,6,6,1.0,8,1.3333333333333333,0
273,dolly_plen64_gen64_gpu1_sample_None_call_00000273_builder_0,1,2,32,86,86,6,6,1.0,8,1.3333333333333333,0
274,dolly_plen64_gen64_gpu1_sample_None_call_00000274_builder_0,1,2,32,87,87,6,6,1.0,8,1.3333333333333333,0
275,dolly_plen64_gen64_gpu1_sample_None_call_00000275_builder_0,1,2,32,88,88,6,6,1.0,8,1.3333333333333333,0
276,dolly_plen64_gen64_gpu1_sample_None_call_00000276_builder_0,1,2,32,89,89,6,6,1.0,8,1.3333333333333333,0
277,dolly_plen64_gen64_gpu1_sample_None_call_00000277_builder_0,1,2,32,90,90,6,6,1.0,8,1.3333333333333333,0
278,dolly_plen64_gen64_gpu1_sample_None_call_00000278_builder_0,1,2,32,91,91,6,6,1.0,8,1.3333333333333333,0
279,dolly_plen64_gen64_gpu1_sample_None_call_00000279_builder_0,1,2,32,92,92,6,6,1.0,8,1.3333333333333333,0
280,dolly_plen64_gen64_gpu1_sample_None_call_00000280_builder_0,1,2,32,93,93,6,6,1.0,8,1.3333333333333333,0
281,dolly_plen64_gen64_gpu1_sample_None_call_00000281_builder_0,1,2,32,94,94,6,6,1.0,8,1.3333333333333333,0
282,dolly_plen64_gen64_gpu1_sample_None_call_00000282_builder_0,1,2,32,95,95,6,6,1.0,8,1.3333333333333333,0
283,dolly_plen64_gen64_gpu1_sample_None_call_00000283_builder_0,1,2,32,96,96,6,6,1.0,8,1.3333333333333333,0
284,dolly_plen64_gen64_gpu1_sample_None_call_00000284_builder_0,1,2,32,97,97,8,8,1.0,8,1.0,0
285,dolly_plen64_gen64_gpu1_sample_None_call_00000285_builder_0,1,2,32,98,98,8,8,1.0,8,1.0,0
286,dolly_plen64_gen64_gpu1_sample_None_call_00000286_builder_0,1,2,32,99,99,8,8,1.0,8,1.0,0
287,dolly_plen64_gen64_gpu1_sample_None_call_00000287_builder_0,1,2,32,100,100,8,8,1.0,8,1.0,0
288,dolly_plen64_gen64_gpu1_sample_None_call_00000288_builder_0,1,2,32,101,101,8,8,1.0,8,1.0,0
289,dolly_plen64_gen64_gpu1_sample_None_call_00000289_builder_0,1,2,32,102,102,8,8,1.0,8,1.0,0
290,dolly_plen64_gen64_gpu1_sample_None_call_00000290_builder_0,1,2,32,103,103,8,8,1.0,8,1.0,0
291,dolly_plen64_gen64_gpu1_sample_None_call_00000291_builder_0,1,2,32,104,104,8,8,1.0,8,1.0,0
292,dolly_plen64_gen64_gpu1_sample_None_call_00000292_builder_0,1,2,32,105,105,8,8,1.0,8,1.0,0
293,dolly_plen64_gen64_gpu1_sample_None_call_00000293_builder_0,1,2,32,106,106,8,8,1.0,8,1.0,0
294,dolly_plen64_gen64_gpu1_sample_None_call_00000294_builder_0,1,2,32,107,107,8,8,1.0,8,1.0,0
295,dolly_plen64_gen64_gpu1_sample_None_call_00000295_builder_0,1,2,32,108,108,8,8,1.0,8,1.0,0
296,dolly_plen64_gen64_gpu1_sample_None_call_00000296_builder_0,1,2,32,109,109,8,8,1.0,8,1.0,0
297,dolly_plen64_gen64_gpu1_sample_None_call_00000297_builder_0,1,2,32,110,110,8,8,1.0,8,1.0,0
298,dolly_plen64_gen64_gpu1_sample_None_call_00000298_builder_0,1,2,32,111,111,8,8,1.0,8,1.0,0
299,dolly_plen64_gen64_gpu1_sample_None_call_00000299_builder_0,1,2,32,112,112,8,8,1.0,8,1.0,0
300,dolly_plen64_gen64_gpu1_sample_None_call_00000300_builder_0,1,2,32,113,113,8,8,1.0,8,1.0,0
301,dolly_plen64_gen64_gpu1_sample_None_call_00000301_builder_0,1,2,32,114,114,8,8,1.0,8,1.0,0
302,dolly_plen64_gen64_gpu1_sample_None_call_00000302_builder_0,1,2,32,115,115,8,8,1.0,8,1.0,0
303,dolly_plen64_gen64_gpu1_sample_None_call_00000303_builder_0,1,2,32,116,116,8,8,1.0,8,1.0,0
304,dolly_plen64_gen64_gpu1_sample_None_call_00000304_builder_0,1,2,32,117,117,8,8,1.0,8,1.0,0
305,dolly_plen64_gen64_gpu1_sample_None_call_00000305_builder_0,1,2,32,118,118,8,8,1.0,8,1.0,0
306,dolly_plen64_gen64_gpu1_sample_None_call_00000306_builder_0,1,2,32,119,119,8,8,1.0,8,1.0,0
307,dolly_plen64_gen64_gpu1_sample_None_call_00000307_builder_0,1,2,32,120,120,8,8,1.0,8,1.0,0
308,dolly_plen64_gen64_gpu1_sample_None_call_00000308_builder_0,1,2,32,121,121,8,8,1.0,8,1.0,0
309,dolly_plen64_gen64_gpu1_sample_None_call_00000309_builder_0,1,2,32,122,122,8,8,1.0,8,1.0,0
310,dolly_plen64_gen64_gpu1_sample_None_call_00000310_builder_0,1,2,32,123,123,8,8,1.0,8,1.0,0
311,dolly_plen64_gen64_gpu1_sample_None_call_00000311_builder_0,1,2,32,124,124,8,8,1.0,8,1.0,0
312,dolly_plen64_gen64_gpu1_sample_None_call_00000312_builder_0,1,2,32,125,125,8,8,1.0,8,1.0,0
313,dolly_plen64_gen64_gpu1_sample_None_call_00000313_builder_0,1,2,32,126,126,8,8,1.0,8,1.0,0
314,dolly_plen64_gen64_gpu1_sample_None_call_00000314_builder_0,1,2,32,127,127,8,8,1.0,8,1.0,0
315,dolly_plen64_gen64_gpu1_sample_None_call_00000315_builder_0,1,2,32,65,65,6,6,1.0,8,1.3333333333333333,0
316,dolly_plen64_gen64_gpu1_sample_None_call_00000316_builder_0,1,2,32,66,66,6,6,1.0,8,1.3333333333333333,0
317,dolly_plen64_gen64_gpu1_sample_None_call_00000317_builder_0,1,2,32,67,67,6,6,1.0,8,1.3333333333333333,0
318,dolly_plen64_gen64_gpu1_sample_None_call_00000318_builder_0,1,2,32,68,68,6,6,1.0,8,1.3333333333333333,0
319,dolly_plen64_gen64_gpu1_sample_None_call_00000319_builder_0,1,2,32,69,69,6,6,1.0,8,1.3333333333333333,0
320,dolly_plen64_gen64_gpu1_sample_None_call_00000320_builder_0,1,2,32,70,70,6,6,1.0,8,1.3333333333333333,0
321,dolly_plen64_gen64_gpu1_sample_None_call_00000321_builder_0,1,2,32,71,71,6,6,1.0,8,1.3333333333333333,0
322,dolly_plen64_gen64_gpu1_sample_None_call_00000322_builder_0,1,2,32,72,72,6,6,1.0,8,1.3333333333333333,0
323,dolly_plen64_gen64_gpu1_sample_None_call_00000323_builder_0,1,2,32,73,73,6,6,1.0,8,1.3333333333333333,0
324,dolly_plen64_gen64_gpu1_sample_None_call_00000324_builder_0,1,2,32,74,74,6,6,1.0,8,1.3333333333333333,0
325,dolly_plen64_gen64_gpu1_sample_None_call_00000325_builder_0,1,2,32,75,75,6,6,1.0,8,1.3333333333333333,0
326,dolly_plen64_gen64_gpu1_sample_None_call_00000326_builder_0,1,2,32,76,76,6,6,1.0,8,1.3333333333333333,0
327,dolly_plen64_gen64_gpu1_sample_None_call_00000327_builder_0,1,2,32,77,77,6,6,1.0,8,1.3333333333333333,0
328,dolly_plen64_gen64_gpu1_sample_None_call_00000328_builder_0,1,2,32,78,78,6,6,1.0,8,1.3333333333333333,0
329,dolly_plen64_gen64_gpu1_sample_None_call_00000329_builder_0,1,2,32,79,79,6,6,1.0,8,1.3333333333333333,0
330,dolly_plen64_gen64_gpu1_sample_None_call_00000330_builder_0,1,2,32,80,80,6,6,1.0,8,1.3333333333333333,0
331,dolly_plen64_gen64_gpu1_sample_None_call_00000331_builder_0,1,2,32,81,81,6,6,1.0,8,1.3333333333333333,0
332,dolly_plen64_gen64_gpu1_sample_None_call_00000332_builder_0,1,2,32,82,82,6,6,1.0,8,1.3333333333333333,0
333,dolly_plen64_gen64_gpu1_sample_None_call_00000333_builder_0,1,2,32,83,83,6,6,1.0,8,1.3333333333333333,0
334,dolly_plen64_gen64_gpu1_sample_None_call_00000334_builder_0,1,2,32,84,84,6,6,1.0,8,1.3333333333333333,0
335,dolly_plen64_gen64_gpu1_sample_None_call_00000335_builder_0,1,2,32,85,85,6,6,1.0,8,1.3333333333333333,0
336,dolly_plen64_gen64_gpu1_sample_None_call_00000336_builder_0,1,2,32,86,86,6,6,1.0,8,1.3333333333333333,0
337,dolly_plen64_gen64_gpu1_sample_None_call_00000337_builder_0,1,2,32,87,87,6,6,1.0,8,1.3333333333333333,0
338,dolly_plen64_gen64_gpu1_sample_None_call_00000338_builder_0,1,2,32,88,88,6,6,1.0,8,1.3333333333333333,0
339,dolly_plen64_gen64_gpu1_sample_None_call_00000339_builder_0,1,2,32,89,89,6,6,1.0,8,1.3333333333333333,0
340,dolly_plen64_gen64_gpu1_sample_None_call_00000340_builder_0,1,2,32,90,90,6,6,1.0,8,1.3333333333333333,0
341,dolly_plen64_gen64_gpu1_sample_None_call_00000341_builder_0,1,2,32,91,91,6,6,1.0,8,1.3333333333333333,0
342,dolly_plen64_gen64_gpu1_sample_None_call_00000342_builder_0,1,2,32,92,92,6,6,1.0,8,1.3333333333333333,0
343,dolly_plen64_gen64_gpu1_sample_None_call_00000343_builder_0,1,2,32,93,93,6,6,1.0,8,1.3333333333333333,0
344,dolly_plen64_gen64_gpu1_sample_None_call_00000344_builder_0,1,2,32,94,94,6,6,1.0,8,1.3333333333333333,0
345,dolly_plen64_gen64_gpu1_sample_None_call_00000345_builder_0,1,2,32,95,95,6,6,1.0,8,1.3333333333333333,0
346,dolly_plen64_gen64_gpu1_sample_None_call_00000346_builder_0,1,2,32,96,96,6,6,1.0,8,1.3333333333333333,0
347,dolly_plen64_gen64_gpu1_sample_None_call_00000347_builder_0,1,2,32,97,97,8,8,1.0,8,1.0,0
348,dolly_plen64_gen64_gpu1_sample_None_call_00000348_builder_0,1,2,32,98,98,8,8,1.0,8,1.0,0
349,dolly_plen64_gen64_gpu1_sample_None_call_00000349_builder_0,1,2,32,99,99,8,8,1.0,8,1.0,0
350,dolly_plen64_gen64_gpu1_sample_None_call_00000350_builder_0,1,2,32,100,100,8,8,1.0,8,1.0,0
351,dolly_plen64_gen64_gpu1_sample_None_call_00000351_builder_0,1,2,32,101,101,8,8,1.0,8,1.0,0
352,dolly_plen64_gen64_gpu1_sample_None_call_00000352_builder_0,1,2,32,102,102,8,8,1.0,8,1.0,0
353,dolly_plen64_gen64_gpu1_sample_None_call_00000353_builder_0,1,2,32,103,103,8,8,1.0,8,1.0,0
354,dolly_plen64_gen64_gpu1_sample_None_call_00000354_builder_0,1,2,32,104,104,8,8,1.0,8,1.0,0
355,dolly_plen64_gen64_gpu1_sample_None_call_00000355_builder_0,1,2,32,105,105,8,8,1.0,8,1.0,0
356,dolly_plen64_gen64_gpu1_sample_None_call_00000356_builder_0,1,2,32,106,106,8,8,1.0,8,1.0,0
357,dolly_plen64_gen64_gpu1_sample_None_call_00000357_builder_0,1,2,32,107,107,8,8,1.0,8,1.0,0
358,dolly_plen64_gen64_gpu1_sample_None_call_00000358_builder_0,1,2,32,108,108,8,8,1.0,8,1.0,0
359,dolly_plen64_gen64_gpu1_sample_None_call_00000359_builder_0,1,2,32,109,109,8,8,1.0,8,1.0,0
360,dolly_plen64_gen64_gpu1_sample_None_call_00000360_builder_0,1,2,32,110,110,8,8,1.0,8,1.0,0
361,dolly_plen64_gen64_gpu1_sample_None_call_00000361_builder_0,1,2,32,111,111,8,8,1.0,8,1.0,0
362,dolly_plen64_gen64_gpu1_sample_None_call_00000362_builder_0,1,2,32,112,112,8,8,1.0,8,1.0,0
363,dolly_plen64_gen64_gpu1_sample_None_call_00000363_builder_0,1,2,32,113,113,8,8,1.0,8,1.0,0
364,dolly_plen64_gen64_gpu1_sample_None_call_00000364_builder_0,1,2,32,114,114,8,8,1.0,8,1.0,0
365,dolly_plen64_gen64_gpu1_sample_None_call_00000365_builder_0,1,2,32,115,115,8,8,1.0,8,1.0,0
366,dolly_plen64_gen64_gpu1_sample_None_call_00000366_builder_0,1,2,32,116,116,8,8,1.0,8,1.0,0
367,dolly_plen64_gen64_gpu1_sample_None_call_00000367_builder_0,1,2,32,117,117,8,8,1.0,8,1.0,0
368,dolly_plen64_gen64_gpu1_sample_None_call_00000368_builder_0,1,2,32,118,118,8,8,1.0,8,1.0,0
369,dolly_plen64_gen64_gpu1_sample_None_call_00000369_builder_0,1,2,32,119,119,8,8,1.0,8,1.0,0
370,dolly_plen64_gen64_gpu1_sample_None_call_00000370_builder_0,1,2,32,120,120,8,8,1.0,8,1.0,0
371,dolly_plen64_gen64_gpu1_sample_None_call_00000371_builder_0,1,2,32,121,121,8,8,1.0,8,1.0,0
372,dolly_plen64_gen64_gpu1_sample_None_call_00000372_builder_0,1,2,32,122,122,8,8,1.0,8,1.0,0
373,dolly_plen64_gen64_gpu1_sample_None_call_00000373_builder_0,1,2,32,123,123,8,8,1.0,8,1.0,0
374,dolly_plen64_gen64_gpu1_sample_None_call_00000374_builder_0,1,2,32,124,124,8,8,1.0,8,1.0,0
375,dolly_plen64_gen64_gpu1_sample_None_call_00000375_builder_0,1,2,32,125,125,8,8,1.0,8,1.0,0
376,dolly_plen64_gen64_gpu1_sample_None_call_00000376_builder_0,1,2,32,126,126,8,8,1.0,8,1.0,0
377,dolly_plen64_gen64_gpu1_sample_None_call_00000377_builder_0,1,2,32,127,127,8,8,1.0,8,1.0,0
378,dolly_plen64_gen64_gpu1_sample_None_call_00000378_builder_0,1,2,32,65,65,6,6,1.0,8,1.3333333333333333,0
379,dolly_plen64_gen64_gpu1_sample_None_call_00000379_builder_0,1,2,32,66,66,6,6,1.0,8,1.3333333333333333,0
380,dolly_plen64_gen64_gpu1_sample_None_call_00000380_builder_0,1,2,32,67,67,6,6,1.0,8,1.3333333333333333,0
381,dolly_plen64_gen64_gpu1_sample_None_call_00000381_builder_0,1,2,32,68,68,6,6,1.0,8,1.3333333333333333,0
382,dolly_plen64_gen64_gpu1_sample_None_call_00000382_builder_0,1,2,32,69,69,6,6,1.0,8,1.3333333333333333,0
383,dolly_plen64_gen64_gpu1_sample_None_call_00000383_builder_0,1,2,32,70,70,6,6,1.0,8,1.3333333333333333,0
384,dolly_plen64_gen64_gpu1_sample_None_call_00000384_builder_0,1,2,32,71,71,6,6,1.0,8,1.3333333333333333,0
385,dolly_plen64_gen64_gpu1_sample_None_call_00000385_builder_0,1,2,32,72,72,6,6,1.0,8,1.3333333333333333,0
386,dolly_plen64_gen64_gpu1_sample_None_call_00000386_builder_0,1,2,32,73,73,6,6,1.0,8,1.3333333333333333,0
387,dolly_plen64_gen64_gpu1_sample_None_call_00000387_builder_0,1,2,32,74,74,6,6,1.0,8,1.3333333333333333,0
388,dolly_plen64_gen64_gpu1_sample_None_call_00000388_builder_0,1,2,32,75,75,6,6,1.0,8,1.3333333333333333,0
389,dolly_plen64_gen64_gpu1_sample_None_call_00000389_builder_0,1,2,32,76,76,6,6,1.0,8,1.3333333333333333,0
390,dolly_plen64_gen64_gpu1_sample_None_call_00000390_builder_0,1,2,32,77,77,6,6,1.0,8,1.3333333333333333,0
391,dolly_plen64_gen64_gpu1_sample_None_call_00000391_builder_0,1,2,32,78,78,6,6,1.0,8,1.3333333333333333,0
392,dolly_plen64_gen64_gpu1_sample_None_call_00000392_builder_0,1,2,32,79,79,6,6,1.0,8,1.3333333333333333,0
393,dolly_plen64_gen64_gpu1_sample_None_call_00000393_builder_0,1,2,32,80,80,6,6,1.0,8,1.3333333333333333,0
394,dolly_plen64_gen64_gpu1_sample_None_call_00000394_builder_0,1,2,32,81,81,6,6,1.0,8,1.3333333333333333,0
395,dolly_plen64_gen64_gpu1_sample_None_call_00000395_builder_0,1,2,32,82,82,6,6,1.0,8,1.3333333333333333,0
396,dolly_plen64_gen64_gpu1_sample_None_call_00000396_builder_0,1,2,32,83,83,6,6,1.0,8,1.3333333333333333,0
397,dolly_plen64_gen64_gpu1_sample_None_call_00000397_builder_0,1,2,32,84,84,6,6,1.0,8,1.3333333333333333,0
398,dolly_plen64_gen64_gpu1_sample_None_call_00000398_builder_0,1,2,32,85,85,6,6,1.0,8,1.3333333333333333,0
399,dolly_plen64_gen64_gpu1_sample_None_call_00000399_builder_0,1,2,32,86,86,6,6,1.0,8,1.3333333333333333,0
400,dolly_plen64_gen64_gpu1_sample_None_call_00000400_builder_0,1,2,32,87,87,6,6,1.0,8,1.3333333333333333,0
401,dolly_plen64_gen64_gpu1_sample_None_call_00000401_builder_0,1,2,32,88,88,6,6,1.0,8,1.3333333333333333,0
402,dolly_plen64_gen64_gpu1_sample_None_call_00000402_builder_0,1,2,32,89,89,6,6,1.0,8,1.3333333333333333,0
403,dolly_plen64_gen64_gpu1_sample_None_call_00000403_builder_0,1,2,32,90,90,6,6,1.0,8,1.3333333333333333,0
404,dolly_plen64_gen64_gpu1_sample_None_call_00000404_builder_0,1,2,32,91,91,6,6,1.0,8,1.3333333333333333,0
405,dolly_plen64_gen64_gpu1_sample_None_call_00000405_builder_0,1,2,32,92,92,6,6,1.0,8,1.3333333333333333,0
406,dolly_plen64_gen64_gpu1_sample_None_call_00000406_builder_0,1,2,32,93,93,6,6,1.0,8,1.3333333333333333,0
407,dolly_plen64_gen64_gpu1_sample_None_call_00000407_builder_0,1,2,32,94,94,6,6,1.0,8,1.3333333333333333,0
408,dolly_plen64_gen64_gpu1_sample_None_call_00000408_builder_0,1,2,32,95,95,6,6,1.0,8,1.3333333333333333,0
409,dolly_plen64_gen64_gpu1_sample_None_call_00000409_builder_0,1,2,32,96,96,6,6,1.0,8,1.3333333333333333,0
410,dolly_plen64_gen64_gpu1_sample_None_call_00000410_builder_0,1,2,32,97,97,8,8,1.0,8,1.0,0
411,dolly_plen64_gen64_gpu1_sample_None_call_00000411_builder_0,1,2,32,98,98,8,8,1.0,8,1.0,0
412,dolly_plen64_gen64_gpu1_sample_None_call_00000412_builder_0,1,2,32,99,99,8,8,1.0,8,1.0,0
413,dolly_plen64_gen64_gpu1_sample_None_call_00000413_builder_0,1,2,32,100,100,8,8,1.0,8,1.0,0
414,dolly_plen64_gen64_gpu1_sample_None_call_00000414_builder_0,1,2,32,101,101,8,8,1.0,8,1.0,0
415,dolly_plen64_gen64_gpu1_sample_None_call_00000415_builder_0,1,2,32,102,102,8,8,1.0,8,1.0,0
416,dolly_plen64_gen64_gpu1_sample_None_call_00000416_builder_0,1,2,32,103,103,8,8,1.0,8,1.0,0
417,dolly_plen64_gen64_gpu1_sample_None_call_00000417_builder_0,1,2,32,104,104,8,8,1.0,8,1.0,0
418,dolly_plen64_gen64_gpu1_sample_None_call_00000418_builder_0,1,2,32,105,105,8,8,1.0,8,1.0,0
419,dolly_plen64_gen64_gpu1_sample_None_call_00000419_builder_0,1,2,32,106,106,8,8,1.0,8,1.0,0
420,dolly_plen64_gen64_gpu1_sample_None_call_00000420_builder_0,1,2,32,107,107,8,8,1.0,8,1.0,0
421,dolly_plen64_gen64_gpu1_sample_None_call_00000421_builder_0,1,2,32,108,108,8,8,1.0,8,1.0,0
422,dolly_plen64_gen64_gpu1_sample_None_call_00000422_builder_0,1,2,32,109,109,8,8,1.0,8,1.0,0
423,dolly_plen64_gen64_gpu1_sample_None_call_00000423_builder_0,1,2,32,110,110,8,8,1.0,8,1.0,0
424,dolly_plen64_gen64_gpu1_sample_None_call_00000424_builder_0,1,2,32,111,111,8,8,1.0,8,1.0,0
425,dolly_plen64_gen64_gpu1_sample_None_call_00000425_builder_0,1,2,32,112,112,8,8,1.0,8,1.0,0
426,dolly_plen64_gen64_gpu1_sample_None_call_00000426_builder_0,1,2,32,113,113,8,8,1.0,8,1.0,0
427,dolly_plen64_gen64_gpu1_sample_None_call_00000427_builder_0,1,2,32,114,114,8,8,1.0,8,1.0,0
428,dolly_plen64_gen64_gpu1_sample_None_call_00000428_builder_0,1,2,32,115,115,8,8,1.0,8,1.0,0
429,dolly_plen64_gen64_gpu1_sample_None_call_00000429_builder_0,1,2,32,116,116,8,8,1.0,8,1.0,0
430,dolly_plen64_gen64_gpu1_sample_None_call_00000430_builder_0,1,2,32,117,117,8,8,1.0,8,1.0,0
431,dolly_plen64_gen64_gpu1_sample_None_call_00000431_builder_0,1,2,32,118,118,8,8,1.0,8,1.0,0
432,dolly_plen64_gen64_gpu1_sample_None_call_00000432_builder_0,1,2,32,119,119,8,8,1.0,8,1.0,0
433,dolly_plen64_gen64_gpu1_sample_None_call_00000433_builder_0,1,2,32,120,120,8,8,1.0,8,1.0,0
434,dolly_plen64_gen64_gpu1_sample_None_call_00000434_builder_0,1,2,32,121,121,8,8,1.0,8,1.0,0
